  Í¼ÐÎºÅ               = 6553
  ³§Õ¾IDºÅ             = 01124107000202

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141070000000018  0         1       30006469
  100000      130141070000000018  0         1       30007148
  100000      130141070000000017  0         2       30007271
  100000      130141070000000114  0         3       30007378
  100000      040841000000012434  0         4       32006472
  100000      040841000000012435  0         5       32006473
  100000      040841000000012436  0         6       32006474
  100000      040841000000012437  0         7       32006475
  100000      040841000000012438  0         8       32006476
  100000      040841000000012439  0         9       32006477
  100000      040841000000012440  0         10       32007166
  100000      040841000000012441  0         11       32007190
  100000      040841000000012442  0         12       32007202
  100000      040841000000012443  0         13       32007338
  100000      121041070000000138  0         25       36007292
  100000      121041070000000363  0         30       36007410
  100000      132141070000000135  0         18       100007074
  100000      132141070000000135  1         19       100007074
  100000      132141070000000549  0         28       100007411
  100000      132141070000000549  1         29       100007411
  100000      132141070000000548  0         33       100007428
  100000      132141070000000548  1         32       100007428
  100000      132241070000000279  0         2       101007067
  100000      132241070000000279  1         18       101007067
  100000      132241070000000280  0         19       101007079
  100000      132241070000000280  1         20       101007079
  100000      132241070000000284  0         17       101007097
  100000      132241070000000284  1         16       101007097
  100000      132241070000000283  0         23       101007111
  100000      132241070000000283  1         22       101007111
  100000      132241070000000311  0         24       101007247
  100000      132241070000000311  1         1       101007247
  100000      132241070000000282  0         25       101007295
  100000      132241070000000282  1         33       101007295
  100000      132241070000000681  0         26       101007307
  100000      132241070000000681  1         2       101007307
  100000      132241070000000281  0         27       101007351
  100000      132241070000000281  1         2       101007351
  100000      132241070000001438  0         27       101007375
  100000      132241070000001438  1         3       101007375
  100000      132241070000001437  0         29       101007412
  100000      132241070000001437  1         3       101007412
  100000      132241070000001436  0         30       101007413
  100000      132241070000001436  1         28       101007413
  100000      132241070000000317  0         31       101007424
  100000      132241070000000317  1         1       101007424
  100000      132241070000001435  0         32       101007429
  100000      132241070000001435  1         2       101007429
  100000      131241070000000007  0         20       102006712
  100000      131241070000000008  0         21       102006712
  100000      131241070000000007  1         15       102006712
  100000      131441070000000410  0         24       107006887
  100000      131441070000000411  0         26       107007308
  100000      132141070000000140  0         1       110006718
  100000      132141070000000140  1         34       110006718
  100000      132241070000000305  0         4       110006718
  100000      132241070000000305  1         34       110006718
  100000      132141070000000141  0         1       110006719
  100000      132141070000000141  1         35       110006719
  100000      132241070000000306  0         5       110006719
  100000      132241070000000306  1         35       110006719
  100000      132141070000000142  0         1       110006720
  100000      132141070000000142  1         36       110006720
  100000      132241070000000307  0         6       110006720
  100000      132241070000000307  1         36       110006720
  100000      132141070000000143  0         1       110006721
  100000      132141070000000143  1         37       110006721
  100000      132241070000000308  0         7       110006721
  100000      132241070000000308  1         37       110006721
  100000      132141070000000144  0         1       110006722
  100000      132141070000000144  1         38       110006722
  100000      132241070000000309  0         8       110006722
  100000      132241070000000309  1         38       110006722
  100000      132141070000000145  0         1       110006723
  100000      132141070000000145  1         39       110006723
  100000      132241070000000310  0         9       110006723
  100000      132241070000000310  1         39       110006723
  100000      132141070000000136  0         21       110006724
  100000      132141070000000136  1         40       110006724
  100000      132241070000000313  0         1       110006724
  100000      132241070000000313  1         40       110006724
  100000      132141070000000137  0         14       110006729
  100000      132141070000000137  1         41       110006729
  100000      132241070000000302  0         1       110006729
  100000      132241070000000302  1         41       110006729
  100000      132141070000000139  0         17       110006849
  100000      132141070000000139  1         42       110006849
  100000      132241070000000303  0         1       110006849
  100000      132241070000000303  1         42       110006849
  100000      132141070000000138  0         23       110007112
  100000      132141070000000138  1         43       110007112
  100000      132241070000000304  0         1       110007112
  100000      132241070000000304  1         43       110007112
  100000      132141070000000149  0         1       110007174
  100000      132141070000000149  1         44       110007174
  100000      132241070000000316  0         10       110007174
  100000      132241070000000316  1         44       110007174
  100000      132141070000001003  0         1       110007198
  100000      132141070000001003  1         45       110007198
  100000      132241070000000315  0         11       110007198
  100000      132241070000000315  1         45       110007198
  100000      132141070000001002  0         1       110007210
  100000      132141070000001002  1         46       110007210
  100000      132241070000000314  0         12       110007210
  100000      132241070000000314  1         46       110007210
  100000      132141070000000146  0         1       110007346
  100000      132141070000000146  1         47       110007346
  100000      132241070000000312  0         13       110007346
  100000      132241070000000312  1         47       110007346
  100000      132341070000000232  0         4       111006735
  100000      132341070000000233  0         5       111006736
  100000      132341070000000234  0         6       111006737
  100000      132341070000000235  0         7       111006738
  100000      132341070000000236  0         8       111006739
  100000      132341070000000237  0         9       111006740
  100000      132341070000000229  0         14       111006754
  100000      132341070000000244  0         16       111006851
  100000      132341070000000230  0         17       111006852
  100000      132341070000000224  0         18       111007083
  100000      132341070000000223  0         19       111007084
  100000      132341070000000225  0         20       111007085
  100000      132341070000000243  0         22       111007113
  100000      132341070000000231  0         23       111007114
  100000      132341070000000241  0         10       111007175
  100000      132341070000000240  0         11       111007199
  100000      132341070000000239  0         12       111007211
  100000      132341070000000226  0         33       111007297
  100000      132341070000000227  0         25       111007298
  100000      132341070000000377  0         2       111007309
  100000      132341070000000378  0         26       111007310
  100000      132341070000000238  0         13       111007347
  100000      132341070000000228  0         27       111007352
  100000      132341070000000242  0         15       111007369
  100000      132341070000000635  0         27       111007376
  100000      132341070000000632  0         28       111007414
  100000      132341070000000633  0         29       111007415
  100000      132341070000000634  0         30       111007416
  100000      132341070000000631  0         32       111007430
  100000      140241070000000005  0         16       113006853
  100000      140241070000000006  0         22       113007115
