  Í¼ÐÎºÅ               = 1214
  ³§Õ¾IDºÅ             = 01124107000055

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004376  0         1       30007447
  100000      130141000000004377  0         2       30007450
  100000      130141000000004375  0         3       30007453
  100000      130141000000004375  0         3       30007456
  100000      130141000000004379  0         4       30007640
  100000      130141000000004378  0         5       30007720
  100000      130141000000004378  0         5       30007721
  100000      130141000000004380  0         6       30007849
  100000      040841000000012243  0         7       32007356
  100000      040841000000012244  0         8       32007369
  100000      040841000000012246  0         9       32007383
  100000      040841000000012245  0         10       32007384
  100000      040841000000012247  0         11       32007725
  100000      040841000000012248  0         12       32007964
  100000      040841000000012249  0         13       32007980
  100000      040841000000012250  0         14       32007981
  100000      040841000000012251  0         15       32008006
  100000      040841000000012252  0         16       32008007
  100000      040841000000012253  0         17       32008033
  100000      040841000000012254  0         18       32008054
  100000      040841000000022303  0         19       32008204
  100000      040841070000000747  0         3       32008327
  100000      040841070000000749  0         20       32008342
  100000      121041070000000517  0         21       36006420
  100000      121041000000005641  0         57       36007678
  100000      121041000000003700  0         29       36008216
  100000      121041000000003669  0         31       36008221
  100000      121041000000003653  0         33       36008226
  100000      121041000000003625  0         50       36008231
  100000      121041000000003687  0         36       36008236
  100000      121041000000003689  0         49       36008246
  100000      121041070000000219  0         60       36008317
  100000      121041000000003668  0         81       36008392
  100000      132141000000041382  0         23       100006465
  100000      132141000000041382  1         25       100006465
  100000      132141000000041359  0         24       100006713
  100000      132141000000041359  1         76       100006713
  100000      132141000000041362  0         30       100007218
  100000      132141000000041362  1         75       100007218
  100000      132141000000041366  0         32       100007262
  100000      132141000000041366  1         73       100007262
  100000      132141000000041368  0         34       100007280
  100000      132141000000041368  1         72       100007280
  100000      132141000000041360  0         35       100007312
  100000      132141000000041360  1         78       100007312
  100000      132141000000041364  0         37       100007313
  100000      132141000000041364  1         79       100007313
  100000      132141000000041381  0         42       100007679
  100000      132141000000041381  1         43       100007679
  100000      132141000000041369  0         59       100008127
  100000      132141000000041369  1         58       100008127
  100000      132141000000041378  0         54       100008142
  100000      132141000000041378  1         53       100008142
  100000      132141000000041370  0         28       100008199
  100000      132141000000041370  1         27       100008199
  100000      132141070000000470  0         62       100008318
  100000      132141070000000470  1         61       100008318
  100000      132141070000001519  0         70       100008416
  100000      132141070000001519  1         71       100008416
  100000      132241000000048138  0         28       101006422
  100000      132241000000048138  1         21       101006422
  100000      132241000000048137  0         1       101006423
  100000      132241000000048137  1         27       101006423
  100000      132241000000048140  0         23       101006466
  100000      132241000000048140  1         1       101006466
  100000      132241000000048141  0         26       101006467
  100000      132241000000048141  1         25       101006467
  100000      132241000000048143  0         2       101006714
  100000      132241000000048143  1         76       101006714
  100000      132241000000048144  0         24       101006719
  100000      132241000000048144  1         77       101006719
  100000      132241000000048149  0         30       101007219
  100000      132241000000048149  1         29       101007219
  100000      132241000000048148  0         2       101007220
  100000      132241000000048148  1         75       101007220
  100000      132241000000048153  0         32       101007263
  100000      132241000000048153  1         31       101007263
  100000      132241000000048152  0         2       101007264
  100000      132241000000048152  1         73       101007264
  100000      132241000000048155  0         34       101007281
