  Í¼ÐÎºÅ               = 4294
  ³§Õ¾IDºÅ             = 01124107000117

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004295  0         1       30008431
  100000      130141000000004312  0         2       30009232
  100000      130141000000004311  0         3       30009235
  100000      040841000000029162  0         4       32012256
  100000      040841000000029163  0         5       32012319
  100000      040841000000029164  0         6       32012352
  100000      040841000000029165  0         7       32012386
  100000      040841000000029166  0         8       32012387
  100000      040841000000029167  0         9       32012388
  100000      121041000000007200  0         45       36012587
  100000      121041000000003680  0         13       36012592
  100000      121041000000007213  0         32       36012653
  100000      132141000000040965  0         12       100008792
  100000      132141000000040965  1         41       100008792
  100000      132141000000040964  0         11       100012124
  100000      132141000000040964  1         40       100012124
  100000      132141000000040960  0         15       100012197
  100000      132141000000040960  1         14       100012197
  100000      132141000000042452  0         17       100012267
  100000      132141000000042452  1         16       100012267
  100000      132141000000040968  0         18       100012287
  100000      132141000000040968  1         19       100012287
  100000      132141000000040969  0         21       100012330
  100000      132141000000040969  1         20       100012330
  100000      132141000000040966  0         39       100012337
  100000      132141000000040966  1         43       100012337
  100000      132141000000040970  0         23       100012363
  100000      132141000000040970  1         22       100012363
  100000      132141000000040971  0         25       100012419
  100000      132141000000040971  1         24       100012419
  100000      132141000000040972  0         27       100012420
  100000      132141000000040972  1         26       100012420
  100000      132141000000040973  0         29       100012421
  100000      132141000000040973  1         28       100012421
  100000      132141000000040961  0         31       100012462
  100000      132141000000040961  1         30       100012462
  100000      132141000000040962  0         34       100012507
  100000      132141000000040962  1         33       100012507
  100000      132141000000040963  0         36       100012524
  100000      132141000000040963  1         35       100012524
  100000      132141000000040967  0         42       100012682
  100000      132141000000040967  1         44       100012682
  100000      132241000000084332  0         11       101011090
  100000      132241000000084332  1         3       101011090
  100000      132241000000084333  0         12       101011096
  100000      132241000000084333  1         2       101011096
  100000      132241000000084331  0         10       101011827
  100000      132241000000084331  1         2       101011827
  100000      132241000000084322  0         15       101012198
  100000      132241000000084322  1         13       101012198
  100000      132241000000084323  0         3       101012199
  100000      132241000000084323  1         14       101012199
  100000      132241070000001132  0         4       101012268
  100000      132241070000001132  1         16       101012268
  100000      132241070000001134  0         17       101012269
  100000      132241070000001134  1         1       101012269
  100000      132241000000084336  0         19       101012288
  100000      132241000000084336  1         1       101012288
  100000      132241000000084338  0         5       101012331
  100000      132241000000084338  1         20       101012331
  100000      132241000000084337  0         21       101012332
  100000      132241000000084337  1         1       101012332
  100000      132241000000084334  0         1       101012340
  100000      132241000000084334  1         43       101012340
  100000      132241000000084340  0         6       101012364
  100000      132241000000084340  1         22       101012364
  100000      132241000000084339  0         23       101012365
  100000      132241000000084339  1         1       101012365
  100000      132241000000084342  0         7       101012422
  100000      132241000000084342  1         24       101012422
  100000      132241000000084341  0         25       101012423
  100000      132241000000084341  1         1       101012423
  100000      132241000000084344  0         8       101012424
  100000      132241000000084344  1         26       101012424
  100000      132241000000084343  0         27       101012425
  100000      132241000000084343  1         1       101012425
  100000      132241000000084346  0         9       101012426
  100000      132241000000084346  1         28       101012426
  100000      132241000000084345  0         29       101012427
  100000      132241000000084345  1         1       101012427
  100000      132241000000084324  0         31       101012463
  100000      132241000000084324  1         46       101012463
  100000      132241000000084325  0         3       101012464
  100000      132241000000084325  1         30       101012464
  100000      132241000000084327  0         34       101012508
  100000      132241000000084327  1         32       101012508
  100000      132241000000084328  0         2       101012509
  100000      132241000000084328  1         33       101012509
  100000      132241000000084329  0         36       101012525
  100000      132241000000084329  1         45       101012525
  100000      132241000000084330  0         2       101012526
  100000      132241000000084330  1         35       101012526
  100000      132241000000084347  0         37       101012532
  100000      132241000000084347  1         1       101012532
  100000      132241000000084348  0         38       101012539
  100000      132241000000084348  1         1       101012539
  100000      132241000000084335  0         1       101012683
  100000      132241000000084335  1         44       101012683
  100000      132241000000084326  0         3       101012689
  100000      132241000000084326  1         2       101012689
  100000      131241000000009445  0         40       102012654
  100000      131241000000011850  0         39       102012654
  100000      131241000000009433  0         41       102012662
  100000      131241000000011838  0         42       102012662
  100000      131441070000000622  0         10       107012469
  100000      131441070000000623  0         37       107012533
  100000      131441070000000624  0         38       107012540
  100000      132341000000051839  0         13       111012690
  100000      132341000000051840  0         46       111012691
  100000      132341000000051841  0         32       111012693
  100000      132341000000051842  0         45       111012695
  100000      132341000000051843  0         10       111012699
  100000      132341000000051844  0         19       111012702
  100000      132341000000051860  0         18       111012703
  100000      132341000000051846  0         17       111012705
  100000      132341000000051847  0         4       111012707
  100000      132341000000051849  0         5       111012709
  100000      132341000000051848  0         21       111012711
  100000      132341000000051850  0         23       111012713
  100000      132341000000051851  0         6       111012715
  100000      132341000000051853  0         7       111012719
  100000      132341000000051852  0         25       111012721
  100000      132341000000051854  0         27       111012723
  100000      132341000000051855  0         8       111012725
  100000      132341000000051857  0         9       111012727
  100000      132341000000051856  0         29       111012729
  100000      132341000000051858  0         37       111012731
  100000      132341000000051859  0         38       111012733
  100000      131441070000000625  0         18       112012607
  100000      140241000000005096  0         18       113012304
