  Í¼ÐÎºÅ               = 960
  ³§Õ¾IDºÅ             = 01124107000045

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004239  0         1       30007447
  100000      130141000000004238  0         2       30007453
  100000      130141000000004238  0         2       30007456
  100000      130141000000004240  0         3       30007652
  100000      130141000000004241  0         4       30007656
  100000      130141000000004242  0         5       30007868
  100000      130141000000004243  0         6       30008023
  100000      130141000000004243  0         6       30008024
  100000      040841000000011605  0         7       32007356
  100000      040841000000011606  0         8       32007369
  100000      040841000000011607  0         9       32007510
  100000      040841000000011608  0         10       32007522
  100000      040841000000022296  0         11       32008025
  100000      040841000000022297  0         12       32008026
  100000      040841000000022298  0         13       32008027
  100000      040841000000022299  0         14       32008028
  100000      040841000000022301  0         15       32008108
  100000      040841000000022294  0         16       32008205
  100000      040841000000022295  0         17       32008218
  100000      040841000000022300  0         18       32008322
  100000      040841070000000330  0         19       32008419
  100000      040841070000000331  0         20       32008428
  100000      121041000000005657  0         21       36006420
  100000      121041000000005654  0         41       36007616
  100000      121041000000003665  0         38       36008373
  100000      121041000000003695  0         28       36008378
  100000      121041070000000135  0         31       36008383
  100000      121041000000003705  0         63       36008409
  100000      132141000000040648  0         24       100006713
  100000      132141000000040648  1         22       100006713
  100000      132141000000040651  0         29       100007312
  100000      132141000000040651  1         27       100007312
  100000      132141000000040652  0         32       100007313
  100000      132141000000040652  1         30       100007313
  100000      132141000000040644  0         26       100007459
  100000      132141000000040644  1         25       100007459
  100000      132141000000040654  0         39       100007546
  100000      132141000000040654  1         37       100007546
  100000      132141000000040646  0         40       100007581
  100000      132141000000040646  1         45       100007581
  100000      132141000000040655  0         43       100007617
  100000      132141000000040655  1         42       100007617
  100000      132241000000047786  0         26       101006422
  100000      132241000000047786  1         21       101006422
  100000      132241000000047785  0         1       101006423
  100000      132241000000047785  1         25       101006423
  100000      132241000000047793  0         4       101006714
  100000      132241000000047793  1         22       101006714
  100000      132241000000047794  0         24       101006719
  100000      132241000000047794  1         48       101006719
  100000      132241000000047797  0         29       101007314
  100000      132241000000047797  1         28       101007314
  100000      132241000000047796  0         4       101007315
  100000      132241000000047796  1         27       101007315
  100000      132241000000047799  0         32       101007316
  100000      132241000000047799  1         31       101007316
  100000      132241000000047798  0         4       101007317
  100000      132241000000047798  1         30       101007317
  100000      132241000000047784  0         33       101007419
  100000      132241000000047784  1         34       101007419
  100000      132241000000047801  0         39       101007547
  100000      132241000000047801  1         38       101007547
  100000      132241000000047800  0         4       101007548
  100000      132241000000047800  1         37       101007548
  100000      132241000000047791  0         1       101007568
  100000      132241000000047791  1         46       101007568
  100000      132241000000047790  0         1       101007569
  100000      132241000000047790  1         44       101007569
  100000      132241000000047788  0         1       101007579
  100000      132241000000047788  1         45       101007579
  100000      132241000000047789  0         3       101007600
  100000      132241000000047789  1         40       101007600
  100000      132241000000047802  0         43       101007618
  100000      132241000000047802  1         41       101007618
  100000      132241000000047803  0         3       101007619
  100000      132241000000047803  1         42       101007619
  100000      132241000000047792  0         3       101007629
  100000      132241000000047792  1         47       101007629
  100000      132241000000104530  0         50       101007722
  100000      132241000000104530  1         2       101007722
  100000      132241000000047787  0         36       101007723
  100000      132241000000047787  1         2       101007723
  100000      132241000000047795  0         4       101007724
  100000      132241000000047795  1         35       101007724
  100000      132241000000047808  0         3       101007892
  100000      132241000000047808  1         61       101007892
  100000      132241000000047806  0         52       101008086
  100000      132241000000047806  1         53       101008086
  100000      132241000000047805  0         54       101008088
  100000      132241000000047805  1         6       101008088
  100000      132241000000047807  0         56       101008196
  100000      132241000000047807  1         60       101008196
  100000      132241000000047804  0         62       101008345
  100000      132241000000047804  1         5       101008345
  100000      131241000000004525  0         44       103006483
  100000      131241000000012622  0         48       103006483
  100000      131241000000006374  0         51       103006483
  100000      131241000000004525  1         23       103006483
  100000      131241000000004523  0         61       103008249
  100000      131241000000012623  0         58       103008249
  100000      131241000000006372  0         59       103008249
  100000      131241000000004523  1         57       103008249
  100000      131441070000000209  0         36       107007658
  100000      131441070000000204  0         46       107007659
  100000      131441070000000211  0         35       107007660
  100000      131441070000000206  0         47       107007661
  100000      131441070000000214  0         62       107008402
  100000      131441070000000207  0         54       107008404
  100000      132141000000040645  0         51       110007241
  100000      132141000000040645  1         64       110007241
  100000      132241000000114436  0         2       110007241
  100000      132241000000114436  1         64       110007241
  100000      132141000000042291  0         33       110007337
  100000      132141000000042291  1         65       110007337
  100000      132241000000114437  0         2       110007337
  100000      132241000000114437  1         65       110007337
  100000      132141000000042293  0         20       110007352
  100000      132141000000042293  1         66       110007352
  100000      132241070000000793  0         2       110007352
  100000      132241070000000793  1         66       110007352
  100000      132141000000040647  0         7       110007364
  100000      132141000000040647  1         67       110007364
  100000      132241000000114438  0         2       110007364
  100000      132241000000114438  1         67       110007364
  100000      132141000000040649  0         8       110007377
  100000      132141000000040649  1         68       110007377
  100000      132241000000114439  0         2       110007377
  100000      132241000000114439  1         68       110007377
  100000      132141000000040653  0         9       110007518
  100000      132141000000040653  1         69       110007518
  100000      132241000000114440  0         2       110007518
  100000      132241000000114440  1         69       110007518
  100000      132141000000040650  0         10       110007530
  100000      132141000000040650  1         70       110007530
  100000      132241000000114441  0         2       110007530
  100000      132241000000114441  1         70       110007530
  100000      132141000000040664  0         59       110008091
  100000      132141000000040664  1         71       110008091
  100000      132241000000114442  0         6       110008091
  100000      132241000000114442  1         71       110008091
  100000      132141000000040663  0         52       110008092
  100000      132141000000040663  1         72       110008092
  100000      132241000000114443  0         6       110008092
  100000      132241000000114443  1         72       110008092
  100000      132141000000040658  0         19       110008093
  100000      132141000000040658  1         73       110008093
  100000      132241070000000794  0         6       110008093
  100000      132241070000000794  1         73       110008093
  100000      132141000000042296  0         11       110008094
  100000      132141000000042296  1         74       110008094
  100000      132241070000000795  0         6       110008094
  100000      132241070000000795  1         74       110008094
  100000      132141000000042297  0         12       110008095
  100000      132141000000042297  1         75       110008095
  100000      132241070000000796  0         6       110008095
  100000      132241070000000796  1         75       110008095
  100000      132141000000042298  0         13       110008096
  100000      132141000000042298  1         76       110008096
  100000      132241070000000797  0         6       110008096
  100000      132241070000000797  1         76       110008096
  100000      132141000000042299  0         14       110008097
  100000      132141000000042299  1         77       110008097
  100000      132241070000000798  0         6       110008097
  100000      132241070000000798  1         77       110008097
  100000      132141000000040665  0         50       110008177
  100000      132141000000040665  1         78       110008177
  100000      132241000000114444  0         6       110008177
  100000      132241000000114444  1         78       110008177
  100000      132141000000040662  0         56       110008197
  100000      132141000000040662  1         79       110008197
  100000      132241000000114445  0         6       110008197
  100000      132241000000114445  1         79       110008197
  100000      132141000000042294  0         16       110008213
  100000      132141000000042294  1         80       110008213
  100000      132241070000000799  0         6       110008213
  100000      132241070000000799  1         80       110008213
  100000      132141000000042295  0         17       110008226
  100000      132141000000042295  1         81       110008226
  100000      132241070000000800  0         6       110008226
  100000      132241070000000800  1         81       110008226
  100000      132141000000040659  0         63       110008272
  100000      132141000000040659  1         82       110008272
  100000      132241000000114446  0         5       110008272
  100000      132241000000114446  1         82       110008272
  100000      132141000000040660  0         18       110008279
  100000      132141000000040660  1         83       110008279
  100000      132241070000000801  0         5       110008279
  100000      132241070000000801  1         83       110008279
  100000      132141000000040661  0         15       110008282
  100000      132141000000040661  1         84       110008282
  100000      132241070000000802  0         5       110008282
  100000      132241070000000802  1         84       110008282
  100000      132141000000040657  0         58       110008291
  100000      132141000000040657  1         85       110008291
  100000      132241000000114447  0         5       110008291
  100000      132241000000114447  1         85       110008291
  100000      132141000000040656  0         4       110008293
  100000      132141000000040656  1         86       110008293
  100000      132241000000114448  0         5       110008293
  100000      132241000000114448  1         86       110008293
  100000      132341000000049366  0         21       111006424
  100000      132341000000049373  0         1       111006482
  100000      132341000000049365  0         25       111007195
  100000      132341000000049367  0         26       111007200
  100000      132341000000049380  0         28       111007318
  100000      132341000000049381  0         31       111007319
  100000      132341000000049362  0         33       111007338
  100000      132341000000049376  0         7       111007365
  100000      132341000000049378  0         8       111007378
  100000      132341000000049363  0         34       111007420
  100000      132341000000049372  0         46       111007462
  100000      132341000000049370  0         44       111007466
  100000      132341000000049364  0         20       111007475
  100000      132341000000049382  0         9       111007519
  100000      132341000000049379  0         10       111007531
  100000      132341000000049383  0         38       111007549
  100000      132341000000049368  0         45       111007578
  100000      132341000000049369  0         40       111007599
  100000      132341000000049384  0         41       111007620
  100000      132341000000049386  0         42       111007621
  100000      132341000000049385  0         43       111007622
  100000      132341000000049375  0         3       111007631
  100000      132341000000049374  0         47       111007632
  100000      132341000000049377  0         48       111007679
  100000      132341000000049389  0         63       111007887
  100000      132341000000049388  0         61       111007893
  100000      132341000000049393  0         52       111008098
  100000      132341000000049400  0         11       111008099
  100000      132341000000049401  0         12       111008100
  100000      132341000000049394  0         53       111008101
  100000      132341000000049397  0         19       111008102
  100000      132341000000049402  0         13       111008103
  100000      132341000000049403  0         14       111008104
  100000      132341000000049391  0         15       111008117
  100000      132341000000049390  0         18       111008129
  100000      132341000000049392  0         58       111008162
  100000      132341000000049396  0         56       111008198
  100000      132341000000049395  0         60       111008199
  100000      132341000000049398  0         16       111008214
  100000      132341000000049399  0         17       111008227
  100000      132341000000049387  0         57       111008399
  100000      132341000000049371  0         23       111008400
  100000      140241000000004887  0         34       113007662
  100000      140241000000004889  0         53       113008105
  100000      140241000000004888  0         60       113008200
