  Í¼ÐÎºÅ               = 10126
  ³§Õ¾IDºÅ             = 01124107000239

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141070000000334  0         1       30008190
  100000      130141070000000333  0         2       30008191
  100000      130141070000000335  0         3       30008192
  100000      130141070000000335  0         3       30008193
  100000      040841070000001073  0         4       32008195
  100000      040841070000001076  0         5       32008199
  100000      040841070000001075  0         6       32008200
  100000      040841070000001074  0         7       32008204
  100000      040841070000001072  0         8       32008549
  100000      040841070000001071  0         9       32008550
  100000      040841070000001070  0         10       32008583
  100000      040841070000001069  0         11       32008584
  100000      040841070000001068  0         12       32008585
  100000      040841070000001067  0         13       32008586
  100000      040841070000001066  0         14       32008630
  100000      121041070000000531  0         20       36008403
  100000      121041070000000533  0         27       36008404
  100000      132141070000001865  0         19       100008405
  100000      132141070000001865  1         18       100008405
  100000      132141070000001866  0         26       100008406
  100000      132141070000001866  1         25       100008406
  100000      132141070000001868  0         30       100008407
  100000      132141070000001868  1         29       100008407
  100000      132141070000001867  0         35       100008408
  100000      132141070000001867  1         28       100008408
  100000      132241070000003640  0         16       101008409
  100000      132241070000003640  1         29       101008409
  100000      132241070000003634  0         1       101008410
  100000      132241070000003634  1         18       101008410
  100000      132241070000003633  0         19       101008411
  100000      132241070000003633  1         20       101008411
  100000      132241070000003637  0         1       101008412
  100000      132241070000003637  1         35       101008412
  100000      132241070000003660  0         22       101008413
  100000      132241070000003660  1         21       101008413
  100000      132241070000003659  0         24       101008414
  100000      132241070000003659  1         23       101008414
  100000      132241070000003636  0         2       101008416
  100000      132241070000003636  1         25       101008416
  100000      132241070000003635  0         26       101008417
  100000      132241070000003635  1         27       101008417
  100000      132241070000003638  0         2       101008418
  100000      132241070000003638  1         28       101008418
  100000      132241070000003639  0         30       101008419
  100000      132241070000003639  1         1       101008419
  100000      132241070000003658  0         2       101008420
  100000      132241070000003658  1         31       101008420
  100000      132241070000003656  0         1       101008421
  100000      132241070000003656  1         32       101008421
  100000      132241070000003657  0         33       101008422
  100000      132241070000003657  1         3       101008422
  100000      132241070000003655  0         34       101008496
  100000      132241070000003655  1         3       101008496
  100000      131241070000000291  0         16       102008423
  100000      131241070000000292  0         15       102008423
  100000      131241070000000291  1         17       102008423
  100000      131441070000000907  0         31       107008483
  100000      131441070000000906  0         32       107008485
