  Í¼ÐÎºÅ               = 1187
  ³§Õ¾IDºÅ             = 01124107000019

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004139  0         1       30005877
  100000      130141000000004138  0         2       30005878
  100000      130141000000004138  0         2       30005879
  100000      130141070000000280  0         3       30006263
  100000      130141070000000281  0         4       30006264
  100000      130141070000000281  0         4       30006265
  100000      040841000000012472  0         5       32005880
  100000      040841000000012471  0         6       32005882
  100000      040841000000012470  0         7       32005883
  100000      040841000000012469  0         8       32005884
  100000      040841000000012468  0         9       32005886
  100000      040841000000012467  0         10       32005887
  100000      040841000000012465  0         11       32005888
  100000      040841000000012466  0         12       32005889
  100000      040841070000000324  0         13       32006204
  100000      040841070000000896  0         14       32006266
  100000      040841070000000895  0         15       32006267
  100000      040841070000000894  0         16       32006268
  100000      040841070000000891  0         17       32006269
  100000      040841070000000890  0         18       32006270
  100000      040841070000000888  0         19       32006271
  100000      040841070000000898  0         20       32006272
  100000      040841070000000897  0         21       32006273
  100000      040841070000000893  0         22       32006274
  100000      040841070000000889  0         23       32006448
  100000      040841070000000892  0         24       32006461
  100000      121041000000005573  0         29       36006029
  100000      121041070000000475  0         40       36006401
  100000      132141000000040003  0         27       100006030
  100000      132141000000040003  1         28       100006030
  100000      132141000000039994  0         32       100006031
  100000      132141000000039994  1         34       100006031
  100000      132141070000001586  0         38       100006402
  100000      132141070000001586  1         39       100006402
  100000      132141070000001588  0         47       100006403
  100000      132141070000001588  1         48       100006403
  100000      132141070000001587  0         50       100006550
  100000      132141070000001587  1         51       100006550
  100000      132241000000047317  0         25       101006032
  100000      132241000000047317  1         1       101006032
  100000      132241000000047319  0         28       101006033
  100000      132241000000047319  1         1       101006033
  100000      132241000000047318  0         29       101006034
  100000      132241000000047318  1         27       101006034
  100000      132241000000047313  0         31       101006035
  100000      132241000000047313  1         30       101006035
  100000      132241000000047316  0         32       101006037
  100000      132241000000047316  1         1       101006037
  100000      132241000000047314  0         49       101006102
  100000      132241000000047314  1         2       101006102
  100000      132241000000047315  0         26       101006103
  100000      132241000000047315  1         2       101006103
  100000      132241070000003180  0         36       101006404
  100000      132241070000003180  1         3       101006404
  100000      132241070000003174  0         39       101006405
  100000      132241070000003174  1         3       101006405
  100000      132241070000003173  0         40       101006406
  100000      132241070000003173  1         38       101006406
  100000      132241070000003197  0         37       101006410
  100000      132241070000003197  1         4       101006410
  100000      132241070000003196  0         46       101006474
  100000      132241070000003196  1         4       101006474
  100000      132241070000003177  0         3       101006502
  100000      132241070000003177  1         47       101006502
  100000      132241070000003178  0         1       101006511
  100000      132241070000003178  1         47       101006511
  100000      132241070000003179  0         48       101006523
  100000      132241070000003179  1         44       101006523
  100000      132241070000003195  0         41       101006530
  100000      132241070000003195  1         42       101006530
  100000      132241070000003175  0         51       101006551
  100000      132241070000003175  1         3       101006551
  100000      132241070000003176  0         50       101006552
  100000      132241070000003176  1         1       101006552
  100000      131241000000004325  0         34       102006038
  100000      131241000000006174  0         35       102006038
  100000      131241000000004325  1         33       102006038
  100000      131241070000000246  0         44       102006411
  100000      131241070000000247  0         45       102006411
  100000      131241070000000246  1         43       102006411
  100000      131441070000000105  0         25       107006084
  100000      131441070000000107  0         26       107006085
  100000      131441070000000860  0         36       107006412
  100000      131441070000000861  0         37       107006413
  100000      132141000000040000  0         2       110006042
  100000      132141000000040000  1         52       110006042
  100000      132241000000115046  0         5       110006042
