  Í¼ÐÎºÅ               = 1190
  ³§Õ¾IDºÅ             = 01124107000039

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004271  0         1       30008246
  100000      130141000000004272  0         2       30008249
  100000      130141000000004271  0         1       30008253
  100000      130141000000004272  0         2       30008254
  100000      130141000000004520  0         3       30008563
  100000      130141000000004521  0         4       30008564
  100000      130141000000004273  0         5       30008645
  100000      130141000000004274  0         6       30008646
  100000      040841000000012135  0         7       32007583
  100000      040841000000012136  0         8       32007584
  100000      040841000000022277  0         9       32007585
  100000      040841000000012137  0         10       32007715
  100000      040841000000012138  0         11       32007716
  100000      040841000000022276  0         12       32007785
  100000      040841000000022275  0         13       32008035
  100000      040841000000022273  0         14       32008037
  100000      040841000000022274  0         15       32008038
  100000      040841000000012141  0         16       32008434
  100000      040841000000012140  0         17       32008436
  100000      040841000000012139  0         18       32008437
  100000      040841000000012142  0         19       32008796
  100000      040841000000012143  0         20       32008797
  100000      040841000000012144  0         21       32008798
  100000      040841000000022272  0         22       32008828
  100000      040841000000012145  0         23       32008927
  100000      040841000000012146  0         24       32008957
  100000      040841070000000710  0         25       32009406
  100000      040841070000000709  0         26       32009413
  100000      121041000000003673  0         43       36009162
  100000      121041000000003664  0         38       36009172
  100000      121041000000005576  0         72       36009222
  100000      121041000000005638  0         62       36009398
  100000      132141000000040849  0         36       100008734
  100000      132141000000040849  1         35       100008734
  100000      132141000000040854  0         39       100008735
  100000      132141000000040854  1         37       100008735
  100000      132141000000040856  0         41       100008737
  100000      132141000000040856  1         40       100008737
  100000      132141000000040852  0         44       100008738
  100000      132141000000040852  1         42       100008738
  100000      132141000000040848  0         45       100008739
  100000      132141000000040848  1         48       100008739
  100000      132141000000040846  0         52       100008740
  100000      132141000000040846  1         51       100008740
  100000      132141000000040847  0         49       100008778
  100000      132141000000040847  1         50       100008778
  100000      132141000000040857  0         58       100009223
  100000      132141000000040857  1         59       100009223
  100000      132141000000040840  0         60       100009245
  100000      132141000000040840  1         61       100009245
  100000      132141000000040845  0         64       100009277
  100000      132141000000040845  1         63       100009277
  100000      132141070000000463  0         67       100009348
  100000      132141070000000463  1         68       100009348
  100000      132141070000000464  0         69       100009364
  100000      132141070000000464  1         70       100009364
  100000      132241000000047945  0         32       101008127
  100000      132241000000047945  1         33       101008127
  100000      132241000000047962  0         36       101008743
  100000      132241000000047962  1         23       101008743
  100000      132241000000047961  0         5       101008744
  100000      132241000000047961  1         35       101008744
  100000      132241000000047965  0         39       101008745
  100000      132241000000047965  1         38       101008745
  100000      132241000000047966  0         6       101008746
  100000      132241000000047966  1         37       101008746
  100000      132241000000047967  0         41       101008749
  100000      132241000000047967  1         24       101008749
  100000      132241000000047968  0         6       101008750
  100000      132241000000047968  1         40       101008750
  100000      132241000000047964  0         44       101008751
  100000      132241000000047964  1         43       101008751
  100000      132241000000047963  0         5       101008752
  100000      132241000000047963  1         42       101008752
  100000      132241000000047957  0         5       101008753
  100000      132241000000047957  1         48       101008753
  100000      132241000000047958  0         45       101008754
  100000      132241000000047958  1         56       101008754
  100000      132241000000047954  0         6       101008755
  100000      132241000000047954  1         51       101008755
  100000      132241000000047953  0         5       101008756
  100000      132241000000047953  1         52       101008756
  100000      132241000000047959  0         5       101008758
  100000      132241000000047959  1         46       101008758
  100000      132241000000047960  0         6       101008759
  100000      132241000000047960  1         47       101008759
  100000      132241000000047956  0         6       101008780
  100000      132241000000047956  1         50       101008780
  100000      132241000000047955  0         49       101008781
  100000      132241000000047955  1         55       101008781
  100000      132241000000047947  0         34       101008964
  100000      132241000000047947  1         1       101008964
  100000      132241000000047948  0         54       101008965
  100000      132241000000047948  1         2       101008965
  100000      132241000000047946  0         31       101008966
  100000      132241000000047946  1         1       101008966
  100000      132241000000047969  0         29       101009152
  100000      132241000000047969  1         57       101009152
  100000      132241000000114864  0         3       101009251
  100000      132241000000114864  1         59       101009251
  100000      132241070000001276  0         58       101009252
  100000      132241070000001276  1         72       101009252
  100000      132241070000001277  0         60       101009253
  100000      132241070000001277  1         62       101009253
  100000      132241000000114866  0         4       101009254
  100000      132241000000114866  1         61       101009254
  100000      132241070000001278  0         3       101009270
  100000      132241070000001278  1         63       101009270
  100000      132241000000114865  0         4       101009271
  100000      132241000000114865  1         64       101009271
  100000      132241000000047951  0         3       101009291
  100000      132241000000047951  1         65       101009291
  100000      132241000000047952  0         4       101009302
  100000      132241000000047952  1         66       101009302
  100000      132241070000001279  0         73       101009349
  100000      132241070000001279  1         68       101009349
  100000      132241000000047950  0         67       101009350
  100000      132241000000047950  1         3       101009350
  100000      132241070000001280  0         71       101009365
  100000      132241070000001280  1         70       101009365
  100000      132241000000047949  0         69       101009366
  100000      132241000000047949  1         4       101009366
  100000      131241000000004049  0         73       103006483
  100000      131241000000012618  0         56       103006483
  100000      131241000000005898  0         30       103006483
  100000      131241000000004049  1         28       103006483
  100000      131241000000004052  0         71       103006522
  100000      131241000000012619  0         55       103006522
  100000      131241000000005901  0         53       103006522
  100000      131241000000004052  1         27       103006522
  100000      131441070000000195  0         54       107008866
  100000      131441070000000191  0         34       107008867
  100000      131441070000000189  0         46       107008868
  100000      131441070000000187  0         47       107008869
  100000      131441070000000183  0         65       107009280
  100000      131441070000000185  0         66       107009303
  100000      132141000000040843  0         30       110007661
  100000      132141000000040843  1         74       110007661
  100000      132241000000114852  0         1       110007661
  100000      132241000000114852  1         74       110007661
  100000      132141000000042399  0         29       110007662
  100000      132141000000042399  1         75       110007662
  100000      132241000000114853  0         1       110007662
  100000      132241000000114853  1         75       110007662
  100000      132141000000040835  0         25       110007664
  100000      132141000000040835  1         76       110007664
  100000      132241070000000777  0         1       110007664
  100000      132241070000000777  1         76       110007664
  100000      132141000000040834  0         7       110007665
  100000      132141000000040834  1         77       110007665
  100000      132241000000114854  0         1       110007665
  100000      132241000000114854  1         77       110007665
  100000      132141000000040838  0         8       110007666
  100000      132141000000040838  1         78       110007666
  100000      132241000000114855  0         1       110007666
  100000      132241000000114855  1         78       110007666
  100000      132141000000042406  0         9       110007667
  100000      132141000000042406  1         79       110007667
  100000      132241070000000776  0         1       110007667
  100000      132241070000000776  1         79       110007667
  100000      132141000000040833  0         10       110007731
  100000      132141000000040833  1         80       110007731
  100000      132241000000114856  0         1       110007731
  100000      132241000000114856  1         80       110007731
  100000      132141000000040836  0         11       110007732
  100000      132141000000040836  1         81       110007732
  100000      132241000000114857  0         1       110007732
  100000      132241000000114857  1         81       110007732
  100000      132141000000040841  0         31       110007885
  100000      132141000000040841  1         82       110007885
  100000      132241000000114858  0         2       110007885
  100000      132241000000114858  1         82       110007885
  100000      132141000000042405  0         12       110007888
  100000      132141000000042405  1         83       110007888
  100000      132241070000000775  0         2       110007888
  100000      132241070000000775  1         83       110007888
  100000      132141000000042404  0         13       110008099
  100000      132141000000042404  1         84       110008099
  100000      132241070000000774  0         2       110008099
  100000      132241070000000774  1         84       110008099
  100000      132141000000042402  0         14       110008101
  100000      132141000000042402  1         85       110008101
  100000      132241070000000773  0         2       110008101
  100000      132241070000000773  1         85       110008101
  100000      132141000000042403  0         15       110008102
  100000      132141000000042403  1         86       110008102
  100000      132241070000000772  0         2       110008102
  100000      132241070000000772  1         86       110008102
  100000      132141000000040842  0         53       110008103
  100000      132141000000040842  1         87       110008103
  100000      132241000000114859  0         2       110008103
  100000      132241000000114859  1         87       110008103
  100000      132141000000040837  0         32       110008128
  100000      132141000000040837  1         88       110008128
  100000      132241000000114860  0         2       110008128
  100000      132241000000114860  1         88       110008128
  100000      132141000000040853  0         16       110008466
  100000      132141000000040853  1         89       110008466
  100000      132241000000114863  0         2       110008466
  100000      132241000000114863  1         89       110008466
  100000      132141000000040855  0         17       110008468
  100000      132141000000040855  1         90       110008468
  100000      132241000000114862  0         2       110008468
  100000      132241000000114862  1         90       110008468
  100000      132141000000040850  0         18       110008469
  100000      132141000000040850  1         91       110008469
  100000      132241000000114861  0         2       110008469
  100000      132241000000114861  1         91       110008469
  100000      132141000000040844  0         19       110008820
  100000      132141000000040844  1         92       110008820
  100000      132241000000114867  0         1       110008820
  100000      132241000000114867  1         92       110008820
  100000      132141000000042398  0         20       110008821
  100000      132141000000042398  1         93       110008821
  100000      132241000000114868  0         1       110008821
  100000      132241000000114868  1         93       110008821
  100000      132141000000040851  0         21       110008822
  100000      132141000000040851  1         94       110008822
  100000      132241000000114869  0         1       110008822
  100000      132241000000114869  1         94       110008822
  100000      132141000000042401  0         22       110008836
  100000      132141000000042401  1         95       110008836
  100000      132241070000000771  0         2       110008836
  100000      132241070000000771  1         95       110008836
  100000      132141000000040839  0         26       110008848
  100000      132141000000040839  1         96       110008848
  100000      132241070000000770  0         2       110008848
  100000      132241070000000770  1         96       110008848
  100000      132341000000049558  0         29       111007671
  100000      132341000000049559  0         7       111007673
  100000      132341000000049564  0         8       111007674
  100000      132341000000049574  0         9       111007675
  100000      132341000000049556  0         10       111007733
  100000      132341000000049561  0         11       111007734
  100000      132341000000049555  0         12       111007898
  100000      132341000000049554  0         13       111008107
  100000      132341000000049552  0         14       111008109
  100000      132341000000049553  0         15       111008110
  100000      132341000000049562  0         32       111008129
  100000      132341000000049563  0         33       111008130
  100000      132341000000049577  0         16       111008470
  100000      132341000000049578  0         17       111008472
  100000      132341000000049575  0         18       111008473
  100000      132341000000049573  0         19       111008823
  100000      132341000000049557  0         20       111008824
  100000      132341000000049576  0         21       111008825
  100000      132341000000049551  0         22       111008837
  100000      132341000000049565  0         26       111008838
  100000      132341000000049560  0         25       111008839
  100000      132341000000049580  0         57       111009153
  100000      132341000000049568  0         27       111009183
  100000      132341000000049570  0         28       111009184
  100000      132341070000000448  0         59       111009227
  100000      132341000000049579  0         72       111009228
  100000      132341070000000449  0         61       111009249
  100000      132341000000049566  0         62       111009250
  100000      132341000000049567  0         64       111009268
  100000      132341070000000452  0         63       111009269
  100000      132341000000049571  0         3       111009282
  100000      132341070000000453  0         65       111009287
  100000      132341000000049572  0         4       111009304
  100000      132341070000000454  0         66       111009305
  100000      132341000000049569  0         67       111009351
  100000      132341070000000456  0         68       111009352
  100000      132341070000000455  0         73       111009353
  100000      132341070000000468  0         69       111009367
  100000      132341070000000459  0         70       111009368
  100000      132341070000000458  0         71       111009369
  100000      132341070000000450  0         58       111009382
  100000      132341070000000451  0         60       111009384
  100000      140241070000000012  0         33       113008131
  100000      140241070000000013  0         57       113008877
