  Í¼ÐÎºÅ               = 9549
  ³§Õ¾IDºÅ             = 01124107000222

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141070000000224  0         1       30007447
  100000      130141070000000225  0         2       30007905
  100000      130141070000000226  0         3       30007931
  100000      130141070000000227  0         4       30008117
  100000      130141070000000228  0         5       30008123
  100000      130141070000000229  0         6       30008129
  100000      121041070000000431  0         7       36008193
  100000      121041070000000463  0         17       36008202
  100000      132141070000001311  0         9       100007459
  100000      132141070000001311  1         8       100007459
  100000      132141070000001313  0         14       100007884
  100000      132141070000001313  1         13       100007884
  100000      132141070000001314  0         16       100007922
  100000      132141070000001314  1         15       100007922
  100000      132141070000001312  0         19       100007956
  100000      132141070000001312  1         18       100007956
  100000      132141070000001315  0         23       100008038
  100000      132141070000001315  1         22       100008038
  100000      132141070000001316  0         28       100008099
  100000      132141070000001316  1         27       100008099
  100000      132241070000002661  0         9       101006422
  100000      132241070000002661  1         7       101006422
  100000      132241070000002662  0         1       101006423
  100000      132241070000002662  1         8       101006423
  100000      132241070000002665  0         1       101007568
  100000      132241070000002665  1         10       101007568
  100000      132241070000002668  0         2       101007885
  100000      132241070000002668  1         14       101007885
  100000      132241070000002667  0         13       101007886
  100000      132241070000002667  1         1       101007886
  100000      132241070000002670  0         3       101007923
  100000      132241070000002670  1         16       101007923
  100000      132241070000002669  0         15       101007924
  100000      132241070000002669  1         2       101007924
  100000      132241070000002663  0         19       101007957
  100000      132241070000002663  1         17       101007957
  100000      132241070000002664  0         3       101007958
  100000      132241070000002664  1         18       101007958
  100000      132241070000002666  0         3       101007959
  100000      132241070000002666  1         20       101007959
  100000      132241070000002672  0         21       101008027
  100000      132241070000002672  1         22       101008027
  100000      132241070000002671  0         23       101008041
  100000      132241070000002671  1         1       101008041
  100000      132241070000002674  0         26       101008100
  100000      132241070000002674  1         27       101008100
  100000      132241070000002673  0         28       101008101
  100000      132241070000002673  1         2       101008101
  100000      132241070000002675  0         29       101008111
  100000      132241070000002675  1         3       101008111
  100000      131241070000000214  0         21       102007855
  100000      131241070000000215  0         11       102007855
  100000      131241070000000214  1         12       102007855
  100000      131241070000000216  0         26       102008102
  100000      131241070000000217  0         24       102008102
  100000      131241070000000216  1         25       102008102
  100000      131441070000000819  0         10       107007645
  100000      131441070000000820  0         20       107007961
  100000      132141070000001317  0         4       110008114
  100000      132141070000001317  1         31       110008114
  100000      132241070000002676  0         11       110008114
  100000      132241070000002676  1         31       110008114
  100000      132141070000001318  0         30       110008116
  100000      132141070000001318  1         32       110008116
  100000      132241070000002677  0         24       110008116
  100000      132241070000002677  1         32       110008116
  100000      132141070000001319  0         5       110008137
  100000      132141070000001319  1         33       110008137
  100000      132241070000002678  0         30       110008137
  100000      132241070000002678  1         33       110008137
  100000      132141070000001320  0         6       110008139
  100000      132141070000001320  1         34       110008139
  100000      132241070000002679  0         30       110008139
  100000      132241070000002679  1         34       110008139
  100000      132341070000001932  0         7       111006424
  100000      132341070000001939  0         1       111006482
  100000      132341070000001947  0         22       111007178
  100000      132341070000001934  0         8       111007195
  100000      132341070000001933  0         9       111007200
  100000      132341070000001938  0         10       111007462
  100000      132341070000001949  0         12       111007878
  100000      132341070000001942  0         13       111007887
  100000      132341070000001943  0         14       111007888
  100000      132341070000001944  0         15       111007925
  100000      132341070000001945  0         16       111007926
  100000      132341070000001935  0         17       111007962
  100000      132341070000001941  0         3       111007963
  100000      132341070000001937  0         18       111007965
  100000      132341070000001936  0         19       111007966
  100000      132341070000001940  0         20       111007967
  100000      132341070000001948  0         21       111008030
  100000      132341070000001946  0         23       111008044
  100000      132341070000001951  0         27       111008103
  100000      132341070000001953  0         25       111008104
  100000      132341070000001952  0         26       111008105
  100000      132341070000001950  0         28       111008106
  100000      132341070000001954  0         29       111008112
