  Í¼ÐÎºÅ               = 493
  ³§Õ¾IDºÅ             = 01124107000006

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000000921  0         1       30006622
  100000      130141000000000922  0         2       30006625
  100000      130141000000001584  0         3       30006628
  100000      130141000000001583  0         4       30006631
  100000      130141000000001582  0         5       30006637
  100000      130141000000001581  0         6       30007482
  100000      040841000000001312  0         7       32007466
  100000      040841000000001313  0         8       32007500
  100000      040841000000001314  0         9       32007512
  100000      040841000000001315  0         10       32007524
  100000      040841000000001316  0         11       32007828
  100000      040841000000001317  0         12       32007841
  100000      040841000000001318  0         13       32007857
  100000      040841000000001319  0         14       32007858
  100000      040841070000000733  0         15       32008373
  100000      040841070000000734  0         16       32008385
  100000      040841070000001126  0         17       32008544
  100000      121041070000000174  0         107       36007621
  100000      121041070000000440  0         102       36007631
  100000      121041070000000442  0         100       36007636
  100000      121041070000001042  0         97       36007646
  100000      121041000000002106  0         27       36007651
  100000      121041000000002105  0         30       36007656
  100000      121041000000002136  0         35       36007666
  100000      121041000000002132  0         37       36007671
  100000      121041000000002124  0         46       36007676
  100000      121041000000002102  0         66       36008045
  100000      121041000000002103  0         69       36008046
  100000      121041070000000606  0         77       36008170
  100000      121041000000002079  0         80       36008200
  100000      121041070000000228  0         87       36008330
  100000      121041070000000061  0         95       36008344
  100000      121041070000000400  0         90       36008352
  100000      132141000000004376  0         92       100001488
  100000      132141000000004376  1         18       100001488
  100000      132141000000062983  0         19       100004135
  100000      132141000000062983  1         20       100004135
  100000      132141000000004378  0         93       100005510
  100000      132141000000004378  1         94       100005510
  100000      132141000000062982  0         55       100005516
  100000      132141000000062982  1         56       100005516
  100000      132141000000004382  0         91       100005886
  100000      132141000000004382  1         22       100005886
  100000      132141000000062981  0         28       100006160
  100000      132141000000062981  1         21       100006160
  100000      132141000000004385  0         96       100006435
  100000      132141000000004385  1         110       100006435
  100000      132141000000004381  0         103       100006487
  100000      132141000000004381  1         23       100006487
  100000      132141000000004380  0         99       100006513
  100000      132141000000004380  1         24       100006513
  100000      132141000000062987  0         31       100006823
  100000      132141000000062987  1         29       100006823
  100000      132141000000062985  0         39       100006945
  100000      132141000000062985  1         34       100006945
  100000      132141000000062986  0         38       100006946
  100000      132141000000062986  1         36       100006946
  100000      132141000000004384  0         108       100007309
  100000      132141000000004384  1         109       100007309
  100000      132141000000004379  0         101       100007335
  100000      132141000000004379  1         43       100007335
  100000      132141000000062988  0         47       100007399
  100000      132141000000062988  1         45       100007399
  100000      132141000000004383  0         98       100007438
  100000      132141000000004383  1         111       100007438
  100000      132141000000004377  0         104       100007967
  100000      132141000000004377  1         75       100007967
  100000      132141000000006475  0         63       100007994
  100000      132141000000006475  1         61       100007994
  100000      132141000000062989  0         67       100008047
  100000      132141000000062989  1         65       100008047
  100000      132141000000006474  0         70       100008048
  100000      132141000000006474  1         68       100008048
  100000      132141000000062984  0         78       100008171
  100000      132141000000062984  1         76       100008171
  100000      132141000000062990  0         81       100008201
  100000      132141000000062990  1         79       100008201
  100000      132141070000000536  0         88       100008331
  100000      132141070000000536  1         89       100008331
  100000      132241000000014613  0         40       101001498
  100000      132241000000014613  1         92       101001498
  100000      132241000000014632  0         1       101001499
  100000      132241000000014632  1         18       101001499
  100000      132241000000014634  0         2       101001500
  100000      132241000000014634  1         18       101001500
  100000      132241000000018782  0         33       101004137
  100000      132241000000018782  1         19       101004137
  100000      132241000000018781  0         3       101004138
  100000      132241000000018781  1         20       101004138
  100000      132241000000018783  0         4       101004139
  100000      132241000000018783  1         20       101004139
  100000      132241000000014624  0         93       101005547
  100000      132241000000014624  1         2       101005547
  100000      132241000000014619  0         91       101005888
  100000      132241000000014619  1         90       101005888
  100000      132241000000014618  0         22       101005889
  100000      132241000000014618  1         1       101005889
  100000      132241000000014625  0         22       101005890
  100000      132241000000014625  1         2       101005890
  100000      132241000000018773  0         3       101006163
  100000      132241000000018773  1         21       101006163
  100000      132241000000018775  0         4       101006164
  100000      132241000000018775  1         21       101006164
  100000      132241000000014640  0         96       101006436
  100000      132241000000014640  1         95       101006436
  100000      132241000000014638  0         110       101006437
  100000      132241000000014638  1         1       101006437
  100000      132241000000014639  0         110       101006438
  100000      132241000000014639  1         2       101006438
  100000      132241000000014637  0         103       101006488
  100000      132241000000014637  1         102       101006488
  100000      132241000000014622  0         23       101006489
  100000      132241000000014622  1         1       101006489
  100000      132241000000014635  0         23       101006490
  100000      132241000000014635  1         2       101006490
  100000      132241000000014614  0         99       101006514
  100000      132241000000014614  1         17       101006514
  100000      132241000000014616  0         24       101006515
  100000      132241000000014616  1         1       101006515
  100000      132241000000014628  0         24       101006516
  100000      132241000000014628  1         2       101006516
  100000      132241070000000081  0         106       101006537
  100000      132241070000000081  1         2       101006537
  100000      132241000000018787  0         26       101006743
  100000      132241000000018787  1         3       101006743
  100000      132241000000018774  0         27       101006756
  100000      132241000000018774  1         28       101006756
  100000      132241000000018798  0         3       101006824
  100000      132241000000018798  1         29       101006824
  100000      132241000000018800  0         4       101006825
  100000      132241000000018800  1         29       101006825
  100000      132241000000018799  0         30       101006826
  100000      132241000000018799  1         31       101006826
  100000      132241000000018788  0         32       101006836
  100000      132241000000018788  1         4       101006836
  100000      132241000000018792  0         3       101006948
  100000      132241000000018792  1         34       101006948
  100000      132241000000018794  0         4       101006949
  100000      132241000000018794  1         34       101006949
  100000      132241000000018793  0         35       101006950
  100000      132241000000018793  1         39       101006950
  100000      132241000000018795  0         3       101006951
  100000      132241000000018795  1         36       101006951
  100000      132241000000018797  0         4       101006952
  100000      132241000000018797  1         36       101006952
  100000      132241000000018796  0         37       101006953
  100000      132241000000018796  1         38       101006953
  100000      132241000000018780  0         55       101007039
  100000      132241000000018780  1         4       101007039
  100000      132241000000018779  0         56       101007042
  100000      132241000000018779  1         3       101007042
  100000      132241000000018766  0         49       101007162
  100000      132241000000018766  1         42       101007162
  100000      132241070000000082  0         105       101007287
  100000      132241070000000082  1         1       101007287
  100000      132241000000014631  0         108       101007310
  100000      132241000000014631  1         107       101007310
  100000      132241000000014633  0         109       101007311
  100000      132241000000014633  1         1       101007311
  100000      132241000000014629  0         109       101007312
  100000      132241000000014629  1         2       101007312
  100000      132241000000014626  0         101       101007336
  100000      132241000000014626  1         100       101007336
  100000      132241000000014617  0         43       101007337
  100000      132241000000014617  1         1       101007337
  100000      132241000000014627  0         43       101007338
  100000      132241000000014627  1         2       101007338
  100000      132241000000018801  0         3       101007400
  100000      132241000000018801  1         45       101007400
  100000      132241000000018803  0         4       101007401
  100000      132241000000018803  1         45       101007401
  100000      132241000000018802  0         46       101007402
  100000      132241000000018802  1         47       101007402
  100000      132241000000014623  0         94       101007412
  100000      132241000000014623  1         1       101007412
  100000      132241000000014615  0         98       101007439
  100000      132241000000014615  1         97       101007439
  100000      132241000000014621  0         111       101007440
  100000      132241000000014621  1         1       101007440
  100000      132241000000014620  0         111       101007441
  100000      132241000000014620  1         2       101007441
  100000      132241000000018765  0         51       101007556
  100000      132241000000018765  1         50       101007556
  100000      132241000000018764  0         53       101007575
  100000      132241000000018764  1         52       101007575
  100000      132241000000018771  0         41       101007681
  100000      132241000000018771  1         5       101007681
  100000      132241000000018772  0         6       101007682
  100000      132241000000018772  1         54       101007682
  100000      132241070000000059  0         6       101007819
  100000      132241070000000059  1         57       101007819
  100000      132241000000018767  0         82       101007888
  100000      132241000000018767  1         83       101007888
  100000      132241000000018768  0         84       101007901
  100000      132241000000018768  1         85       101007901
  100000      132241000000018769  0         86       101007924
  100000      132241000000018769  1         72       101007924
  100000      132241000000018770  0         58       101007925
  100000      132241000000018770  1         59       101007925
  100000      132241000000014636  0         60       101007968
  100000      132241000000014636  1         104       101007968
  100000      132241000000014630  0         75       101007970
  100000      132241000000014630  1         2       101007970
  100000      132241000000018784  0         61       101007995
  100000      132241000000018784  1         3       101007995
  100000      132241000000018786  0         4       101007996
  100000      132241000000018786  1         61       101007996
  100000      132241000000018785  0         62       101007997
  100000      132241000000018785  1         63       101007997
  100000      132241000000018804  0         3       101008049
  100000      132241000000018804  1         65       101008049
  100000      132241000000018806  0         4       101008050
  100000      132241000000018806  1         65       101008050
  100000      132241000000018805  0         66       101008051
  100000      132241000000018805  1         67       101008051
  100000      132241000000018776  0         3       101008052
  100000      132241000000018776  1         68       101008052
  100000      132241000000018778  0         4       101008053
  100000      132241000000018778  1         68       101008053
  100000      132241000000018777  0         69       101008054
  100000      132241000000018777  1         70       101008054
  100000      132241000000014612  0         75       101008120
  100000      132241000000014612  1         1       101008120
  100000      132241000000018789  0         3       101008172
  100000      132241000000018789  1         76       101008172
  100000      132241000000018791  0         4       101008173
  100000      132241000000018791  1         76       101008173
  100000      132241000000018790  0         77       101008174
  100000      132241000000018790  1         78       101008174
  100000      132241000000018807  0         3       101008202
  100000      132241000000018807  1         79       101008202
  100000      132241000000018809  0         4       101008203
  100000      132241000000018809  1         79       101008203
