  Í¼ÐÎºÅ               = 9759
  ³§Õ¾IDºÅ             = 01124107000225

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141070000000251  0         1       30006625
  100000      130141070000000250  0         2       30008962
  100000      130141070000000252  0         3       30009010
  100000      130141070000000252  0         3       30009016
  100000      040841070000000810  0         4       32008704
  100000      040841070000000811  0         5       32008718
  100000      040841070000000809  0         6       32009048
  100000      040841070000000808  0         7       32009060
  100000      040841070000000807  0         8       32009072
  100000      040841070000000806  0         9       32009084
  100000      040841070000000805  0         10       32009096
  100000      040841070000000804  0         11       32009108
  100000      040841070000000802  0         12       32009280
  100000      040841070000000803  0         13       32009314
  100000      040841070000000812  0         14       32009404
  100000      121041070000000456  0         20       36009335
  100000      121041070000000455  0         29       36009367
  100000      132141070000001425  0         19       100008287
  100000      132141070000001425  1         18       100008287
  100000      132141070000001424  0         28       100008992
  100000      132141070000001424  1         27       100008992
  100000      132141070000001426  0         32       100009178
  100000      132141070000001426  1         31       100009178
  100000      132141070000001427  0         21       100009392
  100000      132141070000001427  1         30       100009392
  100000      132241070000002880  0         16       101008743
  100000      132241070000002880  1         31       101008743
  100000      132241070000002877  0         1       101008765
  100000      132241070000002877  1         18       101008765
  100000      132241070000002878  0         19       101008774
  100000      132241070000002878  1         20       101008774
  100000      132241070000002874  0         1       101008831
  100000      132241070000002874  1         21       101008831
  100000      132241070000002881  0         23       101008854
  100000      132241070000002881  1         22       101008854
  100000      132241070000002882  0         25       101008896
  100000      132241070000002882  1         24       101008896
  100000      132241070000002884  0         26       101008919
  100000      132241070000002884  1         3       101008919
  100000      132241070000002875  0         2       101008993
  100000      132241070000002875  1         27       101008993
  100000      132241070000002876  0         28       101008994
  100000      132241070000002876  1         29       101008994
  100000      132241070000002873  0         2       101008996
  100000      132241070000002873  1         30       101008996
  100000      132241070000002879  0         32       101009176
  100000      132241070000002879  1         2       101009176
  100000      132241070000002872  0         2       101009197
  100000      132241070000002872  1         33       101009197
  100000      132241070000002871  0         1       101009378
  100000      132241070000002871  1         34       101009378
  100000      132241070000002885  0         35       101009386
  100000      132241070000002885  1         3       101009386
  100000      131241070000000232  0         16       102008728
  100000      131241070000000233  0         15       102008728
  100000      131241070000000232  1         17       102008728
  100000      131441070000000836  0         33       107009198
  100000      131441070000000835  0         34       107009379
  100000      131441070000000837  0         35       107009387
  100000      132141070000001430  0         22       110007927
  100000      132141070000001430  1         36       110007927
  100000      132241070000002887  0         3       110007927
  100000      132241070000002887  1         36       110007927
  100000      132141070000001439  0         4       110008712
  100000      132141070000001439  1         37       110008712
  100000      132241070000002896  0         3       110008712
  100000      132241070000002896  1         37       110008712
  100000      132141070000001440  0         5       110008726
  100000      132141070000001440  1         38       110008726
  100000      132241070000002897  0         3       110008726
  100000      132241070000002897  1         38       110008726
  100000      132141070000001428  0         3       110008740
  100000      132141070000001428  1         39       110008740
  100000      132241070000002883  0         15       110008740
  100000      132241070000002883  1         39       110008740
  100000      132141070000001429  0         24       110008897
  100000      132141070000001429  1         40       110008897
  100000      132241070000002886  0         3       110008897
  100000      132241070000002886  1         40       110008897
  100000      132141070000001438  0         6       110009056
  100000      132141070000001438  1         41       110009056
  100000      132241070000002895  0         3       110009056
  100000      132241070000002895  1         41       110009056
  100000      132141070000001437  0         7       110009068
  100000      132141070000001437  1         42       110009068
  100000      132241070000002894  0         3       110009068
  100000      132241070000002894  1         42       110009068
  100000      132141070000001436  0         8       110009080
  100000      132141070000001436  1         43       110009080
  100000      132241070000002893  0         3       110009080
  100000      132241070000002893  1         43       110009080
  100000      132141070000001435  0         9       110009092
  100000      132141070000001435  1         44       110009092
  100000      132241070000002892  0         3       110009092
  100000      132241070000002892  1         44       110009092
  100000      132141070000001434  0         10       110009104
  100000      132141070000001434  1         45       110009104
  100000      132241070000002891  0         3       110009104
  100000      132241070000002891  1         45       110009104
  100000      132141070000001433  0         11       110009116
  100000      132141070000001433  1         46       110009116
  100000      132241070000002890  0         3       110009116
  100000      132241070000002890  1         46       110009116
  100000      132141070000001431  0         12       110009288
  100000      132141070000001431  1         47       110009288
  100000      132241070000002888  0         3       110009288
  100000      132241070000002888  1         47       110009288
  100000      132141070000001432  0         13       110009322
  100000      132141070000001432  1         48       110009322
  100000      132241070000002889  0         3       110009322
  100000      132241070000002889  1         48       110009322
  100000      132141070000001441  0         14       110009413
  100000      132141070000001441  1         49       110009413
  100000      132241070000002898  0         3       110009413
  100000      132241070000002898  1         49       110009413
  100000      132341070000002164  0         4       111008713
  100000      132341070000002165  0         5       111008727
  100000      132341070000002146  0         16       111008750
  100000      132341070000002153  0         17       111008756
  100000      132341070000002145  0         18       111008769
  100000      132341070000002144  0         19       111008778
  100000      132341070000002143  0         20       111008785
  100000      132341070000002155  0         22       111008847
  100000      132341070000002168  0         23       111008850
  100000      132341070000002154  0         24       111008898
  100000      132341070000002167  0         25       111008899
  100000      132341070000002142  0         27       111008998
  100000      132341070000002141  0         28       111008999
  100000      132341070000002140  0         29       111009000
  100000      132341070000002163  0         6       111009057
  100000      132341070000002162  0         7       111009069
  100000      132341070000002161  0         8       111009081
  100000      132341070000002160  0         9       111009093
  100000      132341070000002159  0         10       111009105
  100000      132341070000002158  0         11       111009117
  100000      132341070000002147  0         31       111009182
  100000      132341070000002148  0         32       111009186
  100000      132341070000002150  0         33       111009199
  100000      132341070000002149  0         2       111009200
  100000      132341070000002156  0         12       111009289
  100000      132341070000002157  0         13       111009323
  100000      132341070000002152  0         34       111009380
  100000      132341070000002151  0         1       111009381
  100000      132341070000002166  0         14       111009414
  100000      132341070000002379  0         21       111009429
  100000      132341070000002380  0         30       111009431
  100000      140241070000000106  0         23       113009325
  100000      140241070000000105  0         25       113009326
