  Í¼ÐÎºÅ               = 477
  ³§Õ¾IDºÅ             = 01124107000010

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000000928  0         1       30006622
  100000      130141000000000927  0         2       30006625
  100000      130141000000001759  0         3       30006628
  100000      130141000000001758  0         4       30006631
  100000      130141000000001761  0         5       30006637
  100000      130141000000001760  0         6       30006640
  100000      040841000000001307  0         7       32007034
  100000      040841000000001309  0         8       32007059
  100000      040841070000000735  0         9       32007522
  100000      040841070000000736  0         10       32007530
  100000      121041070000000878  0         41       36007085
  100000      121041070000000880  0         38       36007090
  100000      121041070000000295  0         44       36007095
  100000      121041070000000171  0         47       36007100
  100000      121041070000001708  0         73       36007105
  100000      121041070000000433  0         30       36007110
  100000      121041000000002125  0         33       36007115
  100000      121041070000000133  0         36       36007120
  100000      121041070000001131  0         83       36007291
  100000      121041000000003624  0         77       36007351
  100000      121041000000003618  0         78       36007358
  100000      121241070000000181  0         80       36007363
  100000      121041070000000274  0         86       36007382
  100000      121041000000002087  0         91       36007424
  100000      121041070000000439  0         94       36007469
  100000      121041070000000301  0         95       36007478
  100000      121041070000000303  0         79       36007508
  100000      121041070000000629  0         96       36007539
  100000      132141000000004402  0         12       100001488
  100000      132141000000004402  1         11       100001488
  100000      132141000000007224  0         87       100004135
  100000      132141000000007224  1         14       100004135
  100000      132141000000004398  0         16       100004978
  100000      132141000000004398  1         15       100004978
  100000      132141000000007223  0         19       100005231
  100000      132141000000007223  1         20       100005231
  100000      132141000000004404  0         53       100005510
  100000      132141000000004404  1         54       100005510
  100000      132141000000007222  0         56       100005516
  100000      132141000000007222  1         55       100005516
  100000      132141000000004403  0         37       100005886
  100000      132141000000004403  1         24       100005886
  100000      132141000000063032  0         25       100006218
  100000      132141000000063032  1         26       100006218
  100000      132141000000007225  0         28       100006305
  100000      132141000000007225  1         29       100006305
  100000      132141000000007227  0         31       100006334
  100000      132141000000007227  1         32       100006334
  100000      132141000000007226  0         34       100006363
  100000      132141000000007226  1         35       100006363
  100000      132141000000004405  0         40       100006435
  100000      132141000000004405  1         39       100006435
  100000      132141000000004400  0         43       100006487
  100000      132141000000004400  1         42       100006487
  100000      132141000000004401  0         46       100006513
  100000      132141000000004401  1         45       100006513
  100000      132141000000007228  0         71       100006949
  100000      132141000000007228  1         72       100006949
  100000      132141000000004399  0         82       100007292
  100000      132141000000004399  1         81       100007292
  100000      132141000000063034  0         84       100007383
  100000      132141000000063034  1         85       100007383
  100000      132141000000063033  0         89       100007425
  100000      132141000000063033  1         90       100007425
