  Í¼ÐÎºÅ               = 3449
  ³§Õ¾IDºÅ             = 01124107000173

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004168  0         1       30000066
  100000      130141000000004497  0         2       30000067
  100000      130141000000004168  0         1       30000068
  100000      130141000000004498  0         3       30000409
  100000      040841000000011810  0         4       32000069
  100000      040841000000011809  0         5       32000070
  100000      040841000000011808  0         6       32000071
  100000      040841000000011807  0         7       32000072
  100000      040841000000011806  0         8       32000074
  100000      040841000000011805  0         9       32000075
  100000      040841000000011804  0         10       32000076
  100000      040841000000011803  0         11       32000077
  100000      040841000000011811  0         12       32000374
  100000      040841000000011812  0         13       32000387
  100000      040841070000000265  0         14       32000470
  100000      121041000000005630  0         16       36000257
  100000      121241070000000041  0         28       36000451
  100000      121241070000000004  0         40       36000624
  100000      132141000000040191  0         36       100000258
  100000      132141000000040191  1         21       100000258
  100000      132141000000040192  0         24       100000346
  100000      132141000000040192  1         22       100000346
  100000      132141000000042183  0         30       100000452
  100000      132141000000042183  1         29       100000452
  100000      132141070000000805  0         38       100000608
  100000      132141070000000805  1         37       100000608
  100000      132141070000000918  0         27       100000633
  100000      132141070000000918  1         19       100000633
  100000      132241000000048848  0         15       101000260
  100000      132241000000048848  1         32       101000260
  100000      132241000000048841  0         36       101000261
  100000      132241000000048841  1         16       101000261
  100000      132241000000048842  0         2       101000262
  100000      132241000000048842  1         19       101000262
  100000      132241000000048843  0         2       101000263
  100000      132241000000048843  1         17       101000263
  100000      132241000000048845  0         22       101000264
  100000      132241000000048845  1         23       101000264
  100000      132241000000048844  0         2       101000265
  100000      132241000000048844  1         24       101000265
  100000      132241000000048847  0         1       101000267
  100000      132241000000048847  1         18       101000267
  100000      132241000000048849  0         20       101000269
  100000      132241000000048849  1         33       101000269
  100000      132241000000048840  0         2       101000325
  100000      132241000000048840  1         21       101000325
  100000      132241000000048846  0         1       101000398
  100000      132241000000048846  1         26       101000398
  100000      132241000000048852  0         3       101000426
  100000      132241000000048852  1         27       101000426
  100000      132241000000048851  0         30       101000453
  100000      132241000000048851  1         28       101000453
  100000      132241000000048850  0         3       101000454
