  Í¼ÐÎºÅ               = 3843
  ³§Õ¾IDºÅ             = 01124107000106

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004367  0         1       30000092
  100000      130141000000004366  0         2       30000093
  100000      130141000000004365  0         3       30000094
  100000      130141000000004364  0         4       30000095
  100000      040841000000028945  0         5       32000096
  100000      040841000000028947  0         6       32000370
  100000      040841000000028948  0         7       32000418
  100000      040841000000028949  0         8       32000451
  100000      040841000000028950  0         9       32000464
  100000      040841000000028946  0         10       32000477
  100000      121041000000003646  0         56       36000633
  100000      121041000000007215  0         55       36000638
  100000      132141000000041315  0         13       100000264
  100000      132141000000041315  1         51       100000264
  100000      132141000000041313  0         18       100000265
  100000      132141000000041313  1         14       100000265
  100000      132141000000041316  0         12       100000266
  100000      132141000000041316  1         53       100000266
  100000      132141000000041312  0         16       100000267
  100000      132141000000041312  1         17       100000267
  100000      132141000000041320  0         23       100000356
  100000      132141000000041320  1         19       100000356
  100000      132141000000041327  0         24       100000366
  100000      132141000000041327  1         20       100000366
  100000      132141000000041322  0         25       100000384
  100000      132141000000041322  1         21       100000384
  100000      132141000000041323  0         28       100000426
  100000      132141000000041323  1         27       100000426
  100000      132141000000041317  0         30       100000430
  100000      132141000000041317  1         29       100000430
  100000      132141000000041324  0         34       100000460
  100000      132141000000041324  1         33       100000460
  100000      132141000000041325  0         37       100000473
  100000      132141000000041325  1         36       100000473
  100000      132141000000041321  0         40       100000486
  100000      132141000000041321  1         39       100000486
  100000      132141000000041319  0         52       100000497
  100000      132141000000041319  1         42       100000497
  100000      132141000000041318  0         50       100000499
  100000      132141000000041318  1         43       100000499
  100000      132141000000041326  0         47       100000575
  100000      132141000000041326  1         46       100000575
  100000      132141000000041314  0         45       100000615
  100000      132141000000041314  1         44       100000615
  100000      132241000000084877  0         11       101000011
  100000      132241000000084877  1         4       101000011
  100000      132241000000084872  0         4       101000270
  100000      132241000000084872  1         14       101000270
  100000      132241000000084869  0         16       101000271
  100000      132241000000084869  1         56       101000271
  100000      132241000000084870  0         3       101000272
  100000      132241000000084870  1         17       101000272
  100000      132241000000084876  0         12       101000273
  100000      132241000000084876  1         3       101000273
  100000      132241000000084875  0         13       101000274
  100000      132241000000084875  1         4       101000274
  100000      132241000000084878  0         15       101000275
  100000      132241000000084878  1         3       101000275
  100000      132241000000084871  0         18       101000276
  100000      132241000000084871  1         55       101000276
  100000      132241000000084889  0         22       101000391
  100000      132241000000084889  1         1       101000391
  100000      132241000000084883  0         23       101000396
  100000      132241000000084883  1         1       101000396
  100000      132241000000084887  0         25       101000399
  100000      132241000000084887  1         1       101000399
  100000      132241000000084902  0         24       101000400
  100000      132241000000084902  1         1       101000400
  100000      132241000000084890  0         28       101000427
  100000      132241000000084890  1         1       101000427
  100000      132241000000084880  0         1       101000431
  100000      132241000000084880  1         29       101000431
  100000      132241000000084879  0         2       101000432
  100000      132241000000084879  1         30       101000432
  100000      132241000000084892  0         34       101000461
  100000      132241000000084892  1         2       101000461
  100000      132241000000084895  0         37       101000474
  100000      132241000000084895  1         2       101000474
  100000      132241000000084885  0         40       101000487
  100000      132241000000084885  1         2       101000487
  100000      132241000000084894  0         41       101000490
  100000      132241000000084894  1         2       101000490
  100000      132241000000084881  0         2       101000500
  100000      132241000000084881  1         43       101000500
  100000      132241000000084882  0         1       101000501
  100000      132241000000084882  1         42       101000501
  100000      132241000000084874  0         45       101000508
  100000      132241000000084874  1         4       101000508
  100000      132241000000084873  0         3       101000509
  100000      132241000000084873  1         44       101000509
  100000      132241000000084888  0         6       101000514
  100000      132241000000084888  1         21       101000514
  100000      132241000000084891  0         7       101000515
  100000      132241000000084891  1         27       101000515
  100000      132241000000084903  0         54       101000516
  100000      132241000000084903  1         20       101000516
  100000      132241000000084884  0         5       101000517
  100000      132241000000084884  1         19       101000517
  100000      132241000000084893  0         8       101000520
  100000      132241000000084893  1         33       101000520
  100000      132241000000084896  0         9       101000521
  100000      132241000000084896  1         36       101000521
  100000      132241000000084886  0         10       101000522
  100000      132241000000084886  1         39       101000522
  100000      132241000000084899  0         47       101000576
  100000      132241000000084899  1         2       101000576
  100000      132241000000084900  0         48       101000577
  100000      132241000000084900  1         46       101000577
  100000      132241000000084901  0         49       101000581
  100000      132241000000084901  1         48       101000581
  100000      131241000000008086  0         53       102000623
  100000      131241000000010491  0         52       102000623
  100000      131241000000007572  0         51       102000624
  100000      131241000000009977  0         50       102000624
  100000      131441070000000572  0         11       107000012
  100000      131441070000000571  0         15       107000285
  100000      131441070000000573  0         22       107000354
  100000      131441070000000574  0         41       107000489
  100000      132341000000052197  0         55       111000716
  100000      132341000000052196  0         56       111000717
  100000      132341000000052198  0         11       111000721
  100000      132341000000052200  0         19       111000722
  100000      132341000000052209  0         20       111000723
  100000      132341000000052204  0         21       111000725
  100000      132341000000052203  0         27       111000727
  100000      132341000000052202  0         33       111000729
  100000      132341000000052199  0         15       111000731
  100000      132341000000052205  0         36       111000733
  100000      132341000000052201  0         39       111000735
  100000      132341000000052207  0         46       111000737
  100000      132341000000052208  0         48       111000739
  100000      140241000000005140  0         49       113000596
  100000      140241000000005139  0         54       113000657
