  Í¼ÐÎºÅ               = 4669
  ³§Õ¾IDºÅ             = 01124107000177

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004392  0         1       30005919
  100000      130141000000004393  0         2       30005920
  100000      130141000000004393  0         2       30005921
  100000      130141070000000242  0         3       30006860
  100000      040841000000012281  0         4       32005930
  100000      040841000000012282  0         5       32005931
  100000      040841000000022425  0         6       32006611
  100000      040841000000022424  0         7       32006624
  100000      040841000000022423  0         8       32006640
  100000      040841000000022422  0         9       32006641
  100000      040841000000012283  0         10       32006672
  100000      040841000000012284  0         11       32006673
  100000      040841000000012285  0         12       32006674
  100000      040841000000022421  0         13       32006675
  100000      040841000000012286  0         14       32006723
  100000      040841000000012287  0         15       32006724
  100000      040841070000000312  0         16       32006836
  100000      121041000000005589  0         20       36006071
  100000      121041070000000419  0         35       36007039
  100000      121041070000000491  0         42       36007052
  100000      132141000000041435  0         18       100006072
  100000      132141000000041435  1         19       100006072
  100000      132141000000041436  0         21       100006073
  100000      132141000000041436  1         31       100006073
  100000      132141070000001391  0         34       100006916
  100000      132141070000001391  1         33       100006916
  100000      132141070000001390  0         36       100006943
  100000      132141070000001390  1         37       100006943
  100000      132141070000001393  0         43       100007019
  100000      132141070000001393  1         44       100007019
  100000      132241000000048942  0         17       101006074
  100000      132241000000048942  1         1       101006074
  100000      132241000000048941  0         19       101006075
  100000      132241000000048941  1         1       101006075
  100000      132241000000048940  0         20       101006076
  100000      132241000000048940  1         18       101006076
  100000      132241000000048945  0         30       101006078
  100000      132241000000048945  1         31       101006078
  100000      132241000000048944  0         21       101006079
  100000      132241000000048944  1         1       101006079
  100000      132241000000048943  0         33       101006461
  100000      132241000000048943  1         1       101006461
  100000      132241070000000352  0         24       101006563
  100000      132241070000000352  1         23       101006563
  100000      132241070000000354  0         26       101006581
  100000      132241070000000354  1         25       101006581
  100000      132241000000048946  0         2       101006804
  100000      132241000000048946  1         28       101006804
  100000      132241000000048948  0         2       101006809
  100000      132241000000048948  1         27       101006809
  100000      132241070000002778  0         32       101006890
  100000      132241070000002778  1         3       101006890
  100000      132241070000002776  0         34       101006919
  100000      132241070000002776  1         3       101006919
  100000      132241070000002782  0         37       101006944
  100000      132241070000002782  1         3       101006944
  100000      132241070000002783  0         35       101006945
  100000      132241070000002783  1         36       101006945
  100000      132241070000002777  0         39       101006987
  100000      132241070000002777  1         38       101006987
  100000      132241070000002781  0         41       101007002
  100000      132241070000002781  1         40       101007002
  100000      132241070000002779  0         44       101007020
  100000      132241070000002779  1         3       101007020
  100000      132241070000002780  0         42       101007021
  100000      132241070000002780  1         43       101007021
  100000      132241070000002775  0         45       101007029
  100000      132241070000002775  1         1       101007029
  100000      131241000000004895  0         30       102006080
  100000      131241000000006744  0         29       102006080
  100000      131241000000004895  1         22       102006080
  100000      131441070000000022  0         17       107006198
  100000      131441070000000023  0         27       107006715
  100000      132141000000041439  0         2       110006097
  100000      132141000000041439  1         46       110006097
  100000      132241070000000349  0         4       110006097
  100000      132241070000000349  1         46       110006097
  100000      132141000000041438  0         2       110006098
  100000      132141000000041438  1         47       110006098
  100000      132241070000000350  0         5       110006098
  100000      132241070000000350  1         47       110006098
  100000      132141000000042648  0         23       110006564
  100000      132141000000042648  1         48       110006564
  100000      132241070000000351  0         2       110006564
  100000      132241070000000351  1         48       110006564
  100000      132141000000042647  0         25       110006582
  100000      132141000000042647  1         49       110006582
  100000      132241070000000353  0         2       110006582
  100000      132241070000000353  1         49       110006582
  100000      132141000000041437  0         29       110006745
  100000      132141000000041437  1         50       110006745
  100000      132241070000000356  0         2       110006745
  100000      132241070000000356  1         50       110006745
  100000      132141000000042646  0         16       110006776
  100000      132141000000042646  1         51       110006776
  100000      132241070000000582  0         2       110006776
  100000      132241070000000582  1         51       110006776
  100000      132141000000041440  0         15       110006780
  100000      132141000000041440  1         52       110006780
  100000      132241070000000357  0         2       110006780
  100000      132241070000000357  1         52       110006780
  100000      132141000000041441  0         14       110006782
  100000      132141000000041441  1         53       110006782
  100000      132241070000000358  0         2       110006782
  100000      132241070000000358  1         53       110006782
  100000      132141000000042640  0         13       110006786
  100000      132141000000042640  1         54       110006786
  100000      132241070000000577  0         2       110006786
  100000      132241070000000577  1         54       110006786
  100000      132141000000041442  0         12       110006787
  100000      132141000000041442  1         55       110006787
  100000      132241070000000359  0         2       110006787
  100000      132241070000000359  1         55       110006787
  100000      132141000000041443  0         11       110006791
  100000      132141000000041443  1         56       110006791
  100000      132241070000000360  0         2       110006791
  100000      132241070000000360  1         56       110006791
  100000      132141000000042641  0         10       110006793
  100000      132141000000042641  1         57       110006793
  100000      132241070000000361  0         2       110006793
  100000      132241070000000361  1         57       110006793
  100000      132141000000042642  0         9       110006795
  100000      132141000000042642  1         58       110006795
  100000      132241070000000578  0         2       110006795
  100000      132241070000000578  1         58       110006795
  100000      132141000000042643  0         8       110006799
  100000      132141000000042643  1         59       110006799
  100000      132241070000000579  0         2       110006799
  100000      132241070000000579  1         59       110006799
  100000      132141000000042644  0         7       110006800
  100000      132141000000042644  1         60       110006800
  100000      132241070000000580  0         2       110006800
  100000      132241070000000580  1         60       110006800
  100000      132141000000042645  0         6       110006801
  100000      132141000000042645  1         61       110006801
  100000      132241070000000581  0         2       110006801
  100000      132241070000000581  1         61       110006801
  100000      132341000000051028  0         17       111006108
  100000      132341000000051030  0         1       111006109
  100000      132341000000051027  0         18       111006110
  100000      132341000000051029  0         19       111006111
  100000      132341000000051026  0         20       111006112
  100000      132341000000051033  0         31       111006115
  100000      132341000000051034  0         30       111006116
  100000      132341000000051032  0         21       111006117
  100000      132341000000051037  0         4       111006119
  100000      132341000000051036  0         5       111006120
  100000      132341000000051031  0         33       111006462
  100000      132341000000051050  0         24       111006565
  100000      132341000000051052  0         23       111006566
  100000      132341000000051049  0         26       111006583
  100000      132341000000051051  0         25       111006584
  100000      132341000000051047  0         6       111006620
  100000      132341000000051046  0         7       111006633
  100000      132341000000051045  0         8       111006658
  100000      132341000000051044  0         9       111006659
  100000      132341000000051043  0         10       111006708
  100000      132341000000051042  0         11       111006709
  100000      132341000000051041  0         12       111006710
  100000      132341000000051040  0         13       111006711
  100000      132341000000051039  0         14       111006741
  100000      132341000000051038  0         15       111006742
  100000      132341000000051048  0         16       111006777
  100000      132341000000051035  0         22       111006825
  100000      132341070000002048  0         32       111006895
  100000      132341070000002047  0         3       111006896
  100000      132341070000002044  0         34       111006922
  100000      132341070000002053  0         36       111006946
  100000      132341070000002052  0         37       111006947
  100000      132341070000002054  0         35       111006948
  100000      132341070000002045  0         39       111006990
  100000      132341070000002046  0         41       111007003
  100000      132341070000002050  0         43       111007022
  100000      132341070000002049  0         44       111007023
  100000      132341070000002051  0         42       111007024
  100000      132341070000002043  0         45       111007030
  100000      140241000000004993  0         24       113006567
  100000      140241000000004992  0         26       113006585
