  Í¼ÐÎºÅ               = 3608
  ³§Õ¾IDºÅ             = 01124107000093

  Ó¦ÓÃºÅ      Í¼ÔªKEY_IDºÅ        ¶Ë×ÓºÅ    ½Úµã±àºÅ  Í¼ÐÎ¶ËOBJ_IDºÅ
  100000      130141000000004409  0         1       30009232
  100000      130141000000004411  0         2       30010417
  100000      130141000000004410  0         3       30011526
  100000      040841000000028810  0         4       32010824
  100000      040841000000028809  0         5       32011013
  100000      040841000000028807  0         6       32011192
  100000      040841000000028808  0         7       32011206
  100000      040841000000028811  0         8       32011265
  100000      040841000000029116  0         9       32011539
  100000      121041000000007232  0         14       36009641
  100000      132141000000041513  0         11       100009565
  100000      132141000000041513  1         21       100009565
  100000      132141000000041511  0         10       100010547
  100000      132141000000041511  1         19       100010547
  100000      132141070000000608  0         14       100011657
  100000      132141070000000608  1         18       100011657
  100000      132241000000084574  0         10       101011090
  100000      132241000000084574  1         1       101011090
  100000      132241000000084575  0         11       101011096
  100000      132241000000084575  1         1       101011096
  100000      132241000000084573  0         13       101011127
  100000      132241000000084573  1         1       101011127
  100000      132241070000001089  0         2       101011610
  100000      132241070000001089  1         15       101011610
  100000      132241000000084572  0         1       101011658
  100000      132241000000084572  1         18       101011658
  100000      131241000000009426  0         19       102011668
  100000      131241000000011831  0         20       102011668
  100000      131241070000000035  0         21       102011672
  100000      131241070000000034  0         12       102011672
  100000      131441070000000553  0         13       107010571
  100000      131441070000000554  0         2       107011085
  100000      131441070000000555  0         3       107011536
  100000      132141000000041520  0         2       110011492
  100000      132141000000041520  1         22       110011492
  100000      132241070000001067  0         8       110011492
  100000      132241070000001067  1         22       110011492
  100000      132141000000041519  0         2       110011496
  100000      132141000000041519  1         23       110011496
  100000      132241070000001068  0         4       110011496
  100000      132241070000001068  1         23       110011496
  100000      132141000000041517  0         2       110011509
  100000      132141000000041517  1         24       110011509
  100000      132241070000001069  0         17       110011509
  100000      132241070000001069  1         24       110011509
  100000      132141000000041514  0         12       110011514
  100000      132141000000041514  1         25       110011514
  100000      132241070000001070  0         2       110011514
  100000      132241070000001070  1         25       110011514
  100000      132141000000041518  0         2       110011517
  100000      132141000000041518  1         26       110011517
  100000      132241070000001071  0         5       110011517
  100000      132241070000001071  1         26       110011517
  100000      132141000000041522  0         3       110011521
  100000      132141000000041522  1         27       110011521
  100000      132241070000001075  0         15       110011521
  100000      132241070000001075  1         27       110011521
  100000      132141000000041521  0         3       110011545
  100000      132141000000041521  1         28       110011545
  100000      132241070000001080  0         9       110011545
  100000      132241070000001080  1         28       110011545
  100000      132141000000041515  0         3       110011547
  100000      132141000000041515  1         29       110011547
  100000      132241070000001085  0         6       110011547
  100000      132241070000001085  1         29       110011547
  100000      132141000000041516  0         3       110011549
  100000      132141000000041516  1         30       110011549
  100000      132241070000001086  0         7       110011549
  100000      132241070000001086  1         30       110011549
  100000      132141000000042669  0         3       110011555
  100000      132141000000042669  1         31       110011555
  100000      132241070000001087  0         16       110011555
  100000      132241070000001087  1         31       110011555
  100000      132141000000041512  0         20       110011559
  100000      132141000000041512  1         32       110011559
  100000      132241070000001088  0         3       110011559
  100000      132241070000001088  1         32       110011559
  100000      132341000000051979  0         18       111011611
  100000      132341000000051980  0         9       111011612
  100000      132341000000051981  0         16       111011614
  100000      132341000000051982  0         6       111011616
  100000      132341000000051983  0         7       111011618
  100000      132341000000051984  0         5       111011620
  100000      132341000000051985  0         4       111011622
  100000      132341000000051986  0         17       111011624
  100000      132341000000051987  0         8       111011626
  100000      140241000000005111  0         16       113011462
  100000      140241000000005110  0         17       113011507
